,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,850,468,-382,0.999832034111023,-0.17809682619858064,-0.4742096215648955,-1.6393490989845254
7,0,7,922,476,-579,0.9998898506164551,0.130890438531487,-0.4398777032615546,-2.484772587204294
20,0,20,463,534,-215,0.7247604727745056,-1.8389033741226941,-0.19097129556233347,-0.9226703044022853
16,0,16,498,539,-120,0.7999775409698486,-1.688701231545578,-0.16951384662274543,-0.5149787745501128
14,0,14,649,541,10,0.9350659251213074,-1.0406862735700195,-0.16093086704691023,0.04291489787917606
12,0,12,788,525,-157,0.9999274015426636,-0.4441691930494722,-0.22959470365359191,-0.6737638967030641
11,0,11,995,632,-460,0.9999358654022217,0.4441691930494722,0.22959470365359191,-1.9740853024420988
13,0,13,901,742,-737,0.9758570790290833,0.04076915298521726,0.7016585803245285,-3.1628279736952756
15,0,15,819,592,-1129,0.9207053184509277,-0.31113300962402646,0.05793511213688768,-4.845091970558977
19,0,19,807,550,-1198,0.864187479019165,-0.36263088707903773,-0.12230745895565177,-5.141204765925292
24,0,24,653,755,84,0.997804582118988,-1.0235203144183491,0.7574479475674575,0.3604851421850789
23,0,23,736,865,-84,0.9992355108261108,-0.6673266620211877,1.2295118242383942,-0.3604851421850789
26,0,26,436,605,-2,0.97417813539505,-1.9547735983964696,0.11372447937981656,-0.008582979575835212
25,0,25,749,1133,-202,0.9952038526535034,-0.6115372947782589,2.3796310874003126,-0.8668809371593564
26,0,26,436,605,-2,0.97417813539505,-1.9547735983964696,0.11372447937981656,-0.008582979575835212
28,0,28,192,487,7,0.9556984901428223,-3.0018971066483653,-0.39267131559446095,0.030040428515423243
32,0,32,124,358,-102,0.9170510768890381,-3.2937184122267626,-0.9462734982358322,-0.4377319583675958
27,0,27,753,1398,12,0.9863231182098389,-0.5943713356265884,3.516875881198478,0.05149787745501127
31,0,31,774,1486,-154,0.9524401426315308,-0.5042500500803188,3.8945269825352273,-0.6608894273393113
