,id,x_px,y_px,z_px,visibility,x,y,z
0,0,113,25,0,0.9997016787528992,0.48497854077253216,0.04084967320261438,0.0
7,7,127,16,177,0.9993603825569153,0.5450643776824035,0.026143790849673203,0.359026369168357
8,8,86,11,134,0.9995087385177612,0.36909871244635195,0.017973856209150325,0.2718052738336714
11,11,158,83,313,0.9998185038566589,0.6781115879828327,0.13562091503267973,0.6348884381338742
12,12,38,93,192,0.9999334812164307,0.1630901287553648,0.15196078431372548,0.3894523326572008
13,13,233,45,400,0.9811509251594543,1.0,0.07352941176470588,0.8113590263691683
14,14,0,188,190,0.9221967458724976,0.0,0.30718954248366015,0.385395537525355
15,15,148,9,492,0.30758705735206604,0.6351931330472103,0.014705882352941176,0.9979716024340771
16,16,33,255,91,0.8335773944854736,0.14163090128755365,0.4166666666666667,0.1845841784989858
19,19,126,8,490,0.1154199093580246,0.5407725321888412,0.013071895424836602,0.9939148073022313
20,20,51,264,44,0.7367793321609497,0.21888412017167383,0.43137254901960786,0.08924949290060852
23,23,128,285,340,0.9999641180038452,0.5493562231759657,0.46568627450980393,0.6896551724137931
24,24,64,282,247,0.9999741315841675,0.27467811158798283,0.46078431372549017,0.5010141987829615
25,25,152,421,278,0.9602739214897156,0.6523605150214592,0.6879084967320261,0.563894523326572
26,26,73,424,164,0.947353720664978,0.3133047210300429,0.6928104575163399,0.332657200811359
27,27,36,519,455,0.9575960040092468,0.15450643776824036,0.8480392156862745,0.922920892494929
28,28,89,564,290,0.9863011837005615,0.38197424892703863,0.9215686274509803,0.5882352941176471
31,31,34,589,345,0.9474900364875793,0.1459227467811159,0.9624183006535948,0.6997971602434077
32,32,99,612,144,0.9758492708206177,0.4248927038626609,1.0,0.2920892494929006
