,id,x_px,y_px,z_px,visibility,x,y,z
0,0,181,149,333,0.999995231628418,0.5603715170278638,0.16555555555555557,0.3
7,7,214,150,601,0.9999825954437256,0.6625386996904025,0.16666666666666666,0.5414414414414415
8,8,153,132,526,0.9999727010726929,0.47368421052631576,0.14666666666666667,0.47387387387387386
11,11,231,243,742,0.9999573230743408,0.7151702786377709,0.27,0.6684684684684684
12,12,99,187,577,0.9999412298202515,0.3065015479876161,0.20777777777777778,0.5198198198198198
13,13,323,281,572,0.9833035469055176,1.0,0.31222222222222223,0.5153153153153153
14,14,23,121,366,0.9922850131988525,0.07120743034055728,0.13444444444444445,0.32972972972972975
15,15,303,175,175,0.9967383742332458,0.9380804953560371,0.19444444444444445,0.15765765765765766
16,16,4,29,86,0.9978933930397034,0.01238390092879257,0.03222222222222222,0.07747747747747748
19,19,293,147,92,0.9955097436904907,0.9071207430340558,0.16333333333333333,0.08288288288288288
20,20,18,0,7,0.9961037635803223,0.05572755417956656,0.0,0.006306306306306306
23,23,181,467,737,0.9998990297317505,0.5603715170278638,0.5188888888888888,0.663963963963964
24,24,102,468,551,0.9999265670776367,0.3157894736842105,0.52,0.4963963963963964
25,25,173,654,788,0.862899124622345,0.5356037151702786,0.7266666666666667,0.7099099099099099
26,26,82,657,484,0.9768809080123901,0.25386996904024767,0.73,0.436036036036036
27,27,136,807,1092,0.9533786177635193,0.42105263157894735,0.8966666666666666,0.9837837837837838
28,28,51,834,658,0.9888952970504761,0.15789473684210525,0.9266666666666666,0.5927927927927928
31,31,172,862,893,0.9660281538963318,0.5325077399380805,0.9577777777777777,0.8045045045045045
32,32,69,900,400,0.9795234203338623,0.21362229102167182,1.0,0.36036036036036034
