,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,530,174,191,0.9985268115997314,-0.19598608513202262,-0.8363913210563781,1.0544603453582062
7,0,7,584,174,-43,0.999075174331665,0.10213359366034981,-0.8363913210563781,-0.23739159607540766
20,0,20,524,192,262,0.5177992582321167,-0.22911049388673066,-0.737018094792254,1.4464325156222513
16,0,16,491,245,261,0.7102175354957581,-0.4112947420376249,-0.44441915079233296,1.4409117808298
14,0,14,386,406,355,0.7794614434242249,-0.9909718952450157,0.44441915079233296,1.959860851320226
12,0,12,475,322,361,0.9969105124473572,-0.4996264987168464,-0.019322571773579694,1.9929852600749343
11,0,11,656,329,-97,0.9988553524017334,0.4996264987168464,0.019322571773579694,-0.53551127486778
13,0,13,478,402,-284,0.9534774422645569,-0.48306429433949233,0.4223362116225276,-1.567888681056181
15,0,15,534,248,-312,0.9509077072143555,-0.17390314596221726,-0.42785694641497896,-1.7224692552448184
19,0,19,576,201,-389,0.9202434420585632,0.057967715320739084,-0.687331481660192,-2.1475658342635717
24,0,24,459,721,142,0.9976473450660706,-0.5879582553960678,2.1834506104145053,0.7839443405280905
23,0,23,589,718,-142,0.9971243739128113,0.1297372676226065,2.1668884060371516,-0.7839443405280905
26,0,26,422,1036,51,0.9693959951400757,-0.7922254427167674,3.922482070036678,0.2815574744150184
25,0,25,583,1022,-224,0.9819164872169495,0.09661285886789847,3.845191782942359,-1.2366445935091004
26,0,26,422,1036,51,0.9693959951400757,-0.7922254427167674,3.922482070036678,0.2815574744150184
28,0,28,462,1318,149,0.9744072556495667,-0.5713960510187138,5.479329281507956,0.8225894840752498
32,0,32,385,1413,-85,0.9714056849479675,-0.9964926300374671,6.003799086790833,-0.46926245735836397
27,0,27,584,1326,-133,0.9850908517837524,0.10213359366034981,5.523495159847567,-0.7342577273960283
31,0,31,521,1404,-450,0.9822662472724915,-0.2456726982640847,5.954112473658771,-2.4843306566031034
