,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,471,437,-246,0.9999960660934448,-0.09859753903613809,-0.7307817599149059,-1.4267643884052925
7,0,7,529,439,-69,0.9999538660049438,0.2377940647342154,-0.7191820494400661,-0.4001900113819723
20,0,20,458,842,-343,0.8579725623130798,-0.17399565712259665,1.6181596112401488,-1.9893503464350215
16,0,16,433,820,-256,0.9316750168800354,-0.31899203805809384,1.4905627960169112,-1.4847629407794913
14,0,14,373,718,-176,0.9867191910743713,-0.6669833523032871,0.8989775618000826,-1.0207745217859003
12,0,12,402,569,-175,0.9999692440032959,-0.49878755041811035,0.034799131424519326,-1.0149746665484805
11,0,11,574,557,101,0.9999358654022217,0.49878755041811035,-0.034799131424519326,0.5857853789794087
13,0,13,671,629,-100,0.9900660514831543,1.0613735084478395,0.3827904456697126,-0.5799855237419888
15,0,15,606,506,-534,0.9890185594558716,0.6843829180155467,-0.3305917485329336,-3.09712269678222
19,0,19,578,472,-606,0.9590718150138855,0.5219869713677899,-0.5277868266052098,-3.514712273876452
24,0,24,473,862,-111,0.9995088577270508,-0.08699782856129833,1.7341567159885465,-0.6437839313536076
23,0,23,568,857,110,0.9995574355125427,0.46398841899359106,1.705157439801447,0.6379840761161877
26,0,26,460,1071,-99,0.9823034405708313,-0.16239594664775686,2.946326460609303,-0.5741856685045689
25,0,25,583,1066,141,0.9323291182518005,0.5509862475548893,2.9173271844222035,0.8177795884762042
26,0,26,460,1071,-99,0.9823034405708313,-0.16239594664775686,2.946326460609303,-0.5741856685045689
28,0,28,462,1276,147,0.9732893705368042,-0.1507962361729171,4.1352967842803805,0.8525787199007235
32,0,32,503,1340,-89,0.9549447298049927,0.08699782856129833,4.506487519475253,-0.51618711613037
27,0,27,574,1264,380,0.9477589726448059,0.49878755041811035,4.065698521431342,2.2039449902195574
31,0,31,646,1330,190,0.953975260257721,0.9163771275123423,4.448488967101054,1.1019724951097787
