,id,x_px,y_px,z_px,visibility,x,y,z
8,8,112,8,448,0.99913090467453,0.49557522123893805,0.009345794392523364,0.28996763754045307
7,7,182,21,429,0.9989346861839294,0.8053097345132744,0.02453271028037383,0.27766990291262134
20,20,179,226,67,0.8645156621932983,0.7920353982300885,0.26401869158878505,0.04336569579288026
16,16,141,253,154,0.9445524215698242,0.6238938053097345,0.2955607476635514,0.09967637540453074
14,14,10,258,501,0.9742985367774963,0.04424778761061947,0.3014018691588785,0.32427184466019415
12,12,39,123,700,0.9997709393501282,0.17256637168141592,0.14369158878504673,0.45307443365695793
11,11,226,137,547,0.9993751645088196,1.0,0.16004672897196262,0.3540453074433657
13,13,202,264,441,0.9415484070777893,0.8938053097345132,0.308411214953271,0.2854368932038835
15,15,83,237,224,0.8152844309806824,0.3672566371681416,0.27686915887850466,0.14498381877022654
19,19,61,223,138,0.6813247799873352,0.26991150442477874,0.2605140186915888,0.08932038834951456
24,24,64,401,875,0.9987286925315857,0.2831858407079646,0.46845794392523366,0.5663430420711975
23,23,168,406,733,0.998178243637085,0.7433628318584071,0.4742990654205608,0.47443365695792883
26,26,44,615,993,0.996538519859314,0.19469026548672566,0.7184579439252337,0.6427184466019418
25,25,165,620,746,0.9958041310310364,0.7300884955752213,0.7242990654205608,0.48284789644012943
26,26,44,615,993,0.996538519859314,0.19469026548672566,0.7184579439252337,0.6427184466019418
28,28,62,791,1518,0.9917362332344055,0.2743362831858407,0.9240654205607477,0.9825242718446602
32,32,0,852,1135,0.9837775230407715,0.0,0.9953271028037384,0.7346278317152104
27,27,149,799,1352,0.9880254864692688,0.6592920353982301,0.9334112149532711,0.8750809061488674
31,31,162,856,918,0.9753972887992859,0.7168141592920354,1.0,0.5941747572815534
