,id,x_px,y_px,z_px,visibility,x,y,z
0,0,525,234,-598,0.9979723691940308,0.5175879396984925,0.021756647864625302,0.3246592317224288
7,7,565,219,-248,0.9975382685661316,0.6180904522613065,0.009669621273166801,0.5415117719950434
8,8,485,215,-265,0.9948861598968506,0.41708542713567837,0.0064464141821112,0.5309789343246593
11,11,633,408,-46,0.9998480677604675,0.7889447236180904,0.16196615632554393,0.6666666666666666
12,12,412,413,-85,0.9995458126068115,0.23366834170854273,0.16599516518936341,0.6425030978934325
13,13,717,579,-329,0.8943559527397156,1.0,0.2997582594681708,0.4913258983890954
14,14,319,567,-415,0.7726883888244629,0.0,0.290088638195004,0.43804213135068154
15,15,655,422,-912,0.8176156878471375,0.8442211055276382,0.17324738114423852,0.13011152416356878
16,16,420,413,-986,0.772190272808075,0.2537688442211055,0.16599516518936341,0.08426270136307311
19,19,638,360,-1034,0.8099362850189209,0.8015075376884422,0.1232876712328767,0.05452292441140025
20,20,433,353,-1102,0.760765016078949,0.2864321608040201,0.11764705882352941,0.012391573729863693
23,23,573,772,19,0.9997673034667969,0.6381909547738693,0.45527800161160353,0.7069392812887236
24,24,442,770,-20,0.9997718930244446,0.30904522613065327,0.4536663980660757,0.6827757125154895
25,25,567,1073,32,0.8943249583244324,0.6231155778894473,0.6978243352135375,0.7149938042131351
26,26,420,1075,0,0.8734999299049377,0.2537688442211055,0.6994359387590653,0.6951672862453532
27,27,560,1336,468,0.9075904488563538,0.6055276381909548,0.9097502014504432,0.9851301115241635
28,28,424,1323,454,0.9126253128051758,0.2638190954773869,0.8992747784045125,0.976456009913259
31,31,585,1448,148,0.9045647978782654,0.6683417085427136,1.0,0.7868649318463445
32,32,395,1437,149,0.899156391620636,0.19095477386934673,0.9911361804995971,0.7874845105328376
