,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,344,233,-8,0.9439283013343811,-0.207107221060079,-2.931363744234964,-0.25490119515086646
7,0,7,332,231,-38,0.9307126402854919,-0.5894590137863787,-2.995089043022681,-1.2107806769666156
20,0,20,279,303,-107,0.5425778031349182,-2.278179431660869,-0.7009782866648827,-3.4093034851428388
16,0,16,293,312,-96,0.5385057330131531,-1.8321023401468526,-0.414214442120158,-3.0588143418103977
14,0,14,336,342,-38,0.2362881600856781,-0.46200841621094546,0.5416650396955912,-1.2107806769666156
12,0,12,364,333,-2,0.9964463114738464,0.43014576681708716,0.25490119515086646,-0.06372529878771661
11,0,11,337,317,-83,0.9980012774467468,-0.43014576681708716,-0.25490119515086646,-2.6445998996902396
13,0,13,304,367,-146,0.5777655839920044,-1.4816131968144113,1.3382312745420488,-4.651946811503313
15,0,15,274,353,-176,0.8430277109146118,-2.4374926786301603,0.8921541830280326,-5.607826293319062
19,0,19,262,354,-190,0.83475261926651,-2.8198444713564603,0.9240168324218909,-6.053903384833078
24,0,24,318,381,37,0.999745786190033,-1.035536105300395,1.7843083660560652,1.1789180275727573
23,0,23,308,376,-38,0.999728262424469,-1.354162599238978,1.6249951190867737,-1.2107806769666156
26,0,26,336,236,69,0.5648718476295471,-0.46200841621094546,-2.8357757960533894,2.1985228081762234
25,0,25,315,264,-19,0.7306292057037354,-1.13112405348197,-1.9436216130253567,-0.6053903384833078
26,0,26,336,236,69,0.5648718476295471,-0.46200841621094546,-2.8357757960533894,2.1985228081762234
28,0,28,292,228,79,0.33749958872795105,-1.8639649895407109,-3.0906769912042558,2.5171493021148064
32,0,32,278,182,100,0.2581965923309326,-2.310042081054727,-4.556358863321738,3.186264939385831
27,0,27,294,260,97,0.29210683703422546,-1.8002396907529943,-2.07107221060079,3.0906769912042558
31,0,31,289,220,148,0.18300803005695343,-1.959552937722286,-3.345578186355122,4.715672110291029
