,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,244,101,-391,0.9998254179954529,-0.1817810912054299,-0.5857390716619407,-1.9743446294811968
7,0,7,315,104,-393,0.9997485280036926,0.17673161644972352,-0.5705906473948216,-1.9844435789926096
20,0,20,198,511,-263,0.7732011675834656,-0.41405692996792365,1.4845455781776775,-1.3280118607507794
16,0,16,174,478,-185,0.8519952297210693,-0.5352443241048769,1.3179129112393666,-0.9341528298056814
14,0,14,145,358,-105,0.9591410160064697,-0.6816790920203621,0.7119759405546005,-0.5301948493491705
12,0,12,181,219,-232,0.9999474287033081,-0.4998980008149322,0.010098949511412771,-1.1714781433238814
11,0,11,379,215,-258,0.9999175071716309,0.4998980008149322,-0.010098949511412771,-1.3027644869722474
13,0,13,417,349,-128,0.9813127517700195,0.6917780415317749,0.6665306677532429,-0.6463327687304173
15,0,15,385,475,-205,0.8427818417549133,0.5301948493491705,1.3027644869722474,-1.035142324919809
19,0,19,362,510,-283,0.772864818572998,0.41405692996792365,1.4794961034219711,-1.4290013558649073
24,0,24,226,495,16,0.9995341300964355,-0.2726716368081448,1.4037539820863754,0.08079159609130217
23,0,23,338,486,-16,0.9995447993278503,0.29286953583097036,1.3583087092850177,-0.08079159609130217
26,0,26,248,691,57,0.9831714034080505,-0.16158319218260433,2.3934510342048267,0.287820061075264
25,0,25,354,696,-65,0.9900863766670227,0.37366113192227257,2.4186984079833587,-0.32821585912091505
26,0,26,248,691,57,0.9831714034080505,-0.16158319218260433,2.3934510342048267,0.287820061075264
28,0,28,278,869,309,0.9818191528320312,-0.010098949511412771,3.2922575407205636,1.5602876995132733
32,0,32,226,926,127,0.9728631377220154,-0.2726716368081448,3.5800776017958276,0.641283293974711
27,0,27,360,883,120,0.9881096482276917,0.4039579804565109,3.362950187300453,0.6059369706847663
31,0,31,393,946,-102,0.9761595726013184,0.5705906473948216,3.6810670969099553,-0.5150464250820513
