,id,x_px,y_px,z_px,visibility,x,y,z
0,0,61,12,135,0.9985197186470032,0.4295774647887324,0.02054794520547945,0.22388059701492538
7,7,86,5,294,0.9993460774421692,0.6056338028169014,0.008561643835616438,0.48756218905472637
8,8,42,5,291,0.9980649352073669,0.29577464788732394,0.008561643835616438,0.48258706467661694
11,11,127,76,381,0.9998643398284912,0.8943661971830986,0.13013698630136986,0.6318407960199005
12,12,13,78,353,0.999744713306427,0.09154929577464789,0.13356164383561644,0.5854063018242123
13,13,142,165,333,0.9111133813858032,1.0,0.2825342465753425,0.5522388059701493
14,14,14,164,251,0.919601321220398,0.09859154929577464,0.2808219178082192,0.41625207296849087
15,15,47,145,149,0.8880699276924133,0.33098591549295775,0.2482876712328767,0.2470978441127695
16,16,102,144,57,0.9024481773376465,0.7183098591549296,0.2465753424657534,0.0945273631840796
19,19,27,130,103,0.8794023990631104,0.19014084507042253,0.2226027397260274,0.17081260364842454
20,20,122,136,9,0.8665874600410461,0.8591549295774648,0.2328767123287671,0.014925373134328358
23,23,105,271,396,0.9999920129776001,0.7394366197183099,0.464041095890411,0.6567164179104478
24,24,33,264,369,0.9999922513961792,0.2323943661971831,0.4520547945205479,0.6119402985074627
25,25,108,398,284,0.9843085408210754,0.7605633802816901,0.6815068493150684,0.4709784411276949
26,26,40,410,285,0.9833463430404663,0.28169014084507044,0.702054794520548,0.472636815920398
27,27,20,497,578,0.9657304286956787,0.14084507042253522,0.851027397260274,0.9585406301824212
28,28,69,536,521,0.9851956367492676,0.4859154929577465,0.9178082191780822,0.8640132669983416
31,31,21,571,492,0.9536603093147278,0.14788732394366197,0.9777397260273972,0.8159203980099502
32,32,47,584,419,0.9714398980140686,0.33098591549295775,1.0,0.6948590381426202
