,id,x_px,y_px,z_px,visibility,x,y,z
8,8,64,20,331,0.9988962411880493,0.27467811158798283,0.02518891687657431,0.37656427758816835
7,7,124,9,388,0.9972456693649292,0.5321888412017167,0.011335012594458438,0.44141069397042093
20,20,56,354,410,0.5050044059753418,0.24034334763948498,0.44584382871536526,0.4664391353811149
16,16,35,339,508,0.6271198987960815,0.15021459227467812,0.4269521410579345,0.5779294653014789
14,14,0,236,594,0.9347956776618958,0.0,0.2972292191435768,0.6757679180887372
12,12,31,112,478,0.9995518326759338,0.13304721030042918,0.14105793450881612,0.5437997724687145
11,11,174,120,675,0.9975295662879944,0.7467811158798283,0.15113350125944586,0.7679180887372014
13,13,166,232,867,0.3003227412700653,0.7124463519313304,0.29219143576826195,0.9863481228668942
15,15,163,316,735,0.14760816097259521,0.6995708154506438,0.3979848866498741,0.8361774744027304
19,19,156,334,619,0.1511501520872116,0.6695278969957081,0.42065491183879095,0.7042093287827076
24,24,61,342,702,0.9973570108413696,0.26180257510729615,0.43073047858942065,0.7986348122866894
23,23,148,342,879,0.9956556558609009,0.6351931330472103,0.43073047858942065,1.0
26,26,118,527,541,0.8665585517883301,0.5064377682403434,0.663727959697733,0.6154721274175199
25,25,159,519,690,0.7165407538414001,0.6824034334763949,0.6536523929471033,0.7849829351535836
26,26,118,527,541,0.8665585517883301,0.5064377682403434,0.663727959697733,0.6154721274175199
28,28,192,719,710,0.8845844268798828,0.8240343347639485,0.9055415617128464,0.8077360637087599
32,32,233,794,291,0.8590055704116821,1.0,1.0,0.3310580204778157
27,27,156,705,850,0.8019766211509705,0.6695278969957081,0.8879093198992444,0.9670079635949943
31,31,177,778,454,0.7701991200447083,0.759656652360515,0.9798488664987406,0.5164960182025028
