,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,252,115,-317,0.999743640422821,-0.18171262017741793,-0.65870824814314,-1.8000906436325463
7,0,7,322,114,-305,0.9996194839477539,0.2157837364606838,-0.6643867675236843,-1.7319484110660146
20,0,20,269,489,-403,0.8282389640808105,-0.08517779070816466,1.465058000180432,-2.2884433103593573
16,0,16,239,470,-298,0.8897930979728699,-0.25553337212449395,1.3571661319500903,-1.6921987754022045
14,0,14,189,376,-127,0.9458346962928772,-0.5394593411517095,0.823385310178925,-0.7211719613291274
12,0,12,196,234,-171,0.9995892643928528,-0.49970970548789934,0.01703555814163293,-0.9710268140730771
11,0,11,372,228,-194,0.9997318387031555,0.49970970548789934,-0.01703555814163293,-1.1016327598255962
13,0,13,384,370,-151,0.9859529733657837,0.567851938054431,0.7893141938956592,-0.8574564264621909
15,0,15,318,458,-315,0.9632910490036011,0.19306965893850656,1.2890238993835585,-1.7887336048714577
19,0,19,283,480,-422,0.9271207451820374,-0.00567851938054431,1.4139513257555334,-2.396335178589699
24,0,24,241,491,23,0.998982846736908,-0.24417633336340536,1.4764150389415207,0.13060594575251913
23,0,23,347,489,-22,0.9986905455589294,0.35774672097429155,1.465058000180432,-0.12492742637197483
26,0,26,222,698,7,0.9860637784004211,-0.35206820159374724,2.651868550714193,0.03974963566381017
25,0,25,334,702,-45,0.9896700978279114,0.2839259690272155,2.67458262823637,-0.25553337212449395
26,0,26,222,698,7,0.9860637784004211,-0.35206820159374724,2.651868550714193,0.03974963566381017
28,0,28,225,895,177,0.9882394075393677,-0.3350326434521143,3.7705368686814222,1.005097930356343
32,0,32,181,950,-55,0.9771367907524109,-0.584887496196064,4.08285543461136,-0.31231856592993706
27,0,27,326,888,145,0.9847997426986694,0.23849781398286105,3.730787233017612,0.823385310178925
31,0,31,331,945,-90,0.9718531966209412,0.2668904108855826,4.054462837708638,-0.5110667442489879
