,id,x_px,y_px,z_px,visibility,x,y,z
0,0,159,86,54,0.9999814033508301,0.5282392026578073,0.11668928086838534,0.06482593037214886
7,7,184,69,204,0.999984860420227,0.6112956810631229,0.09362279511533243,0.24489795918367346
8,8,134,72,298,0.9998610019683838,0.44518272425249167,0.09769335142469471,0.3577430972388956
11,11,246,154,241,0.9999885559082031,0.8172757475083057,0.208955223880597,0.2893157262905162
12,12,104,145,480,0.9998149275779724,0.34551495016611294,0.19674355495251017,0.5762304921968787
13,13,301,267,199,0.9958567023277283,1.0,0.3622795115332429,0.2388955582232893
14,14,0,137,435,0.9761877655982971,0.0,0.18588873812754408,0.5222088835534213
15,15,228,323,62,0.9981557726860046,0.7574750830564784,0.43826322930800543,0.0744297719087635
16,16,31,31,228,0.9949473142623901,0.10299003322259136,0.04206241519674356,0.2737094837935174
19,19,205,323,0,0.9977931976318359,0.6810631229235881,0.43826322930800543,0.0
20,20,49,0,172,0.992879331111908,0.16279069767441862,0.0,0.2064825930372149
23,23,178,398,349,0.9998972415924072,0.5913621262458472,0.5400271370420624,0.4189675870348139
24,24,105,385,517,0.99989914894104,0.3488372093023256,0.5223880597014925,0.6206482593037215
25,25,175,548,424,0.969916582107544,0.5813953488372093,0.7435549525101763,0.5090036014405762
26,26,43,526,399,0.98487788438797,0.14285714285714285,0.7137042062415196,0.4789915966386555
27,27,211,663,804,0.9751841425895691,0.7009966777408638,0.8995929443690638,0.9651860744297719
28,28,78,685,546,0.9914454221725464,0.2591362126245847,0.9294436906377205,0.6554621848739496
31,31,183,717,706,0.9727386236190796,0.6079734219269103,0.9728629579375848,0.8475390156062425
32,32,13,737,406,0.9904744029045105,0.04318936877076412,1.0,0.48739495798319327
