,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,299,110,-91,0.9805861711502075,0.2758475131622266,-0.5410855065874445,-0.9654662960677931
7,0,7,315,124,33,0.9770147800445557,0.44559982895436606,-0.39255223026932246,0.3501141513212876
20,0,20,280,101,-389,0.8335503935813904,0.07426663815906101,-0.636571184220523,-4.12710317769639
16,0,16,283,120,-349,0.8839906454086304,0.10609519737008716,-0.4349903092173573,-3.7027223882160416
14,0,14,261,156,-250,0.9009451866149902,-0.1273142368441046,-0.05304759868504358,-2.652379934252179
12,0,12,228,147,-92,0.998598039150238,-0.4774283881653922,-0.14853327631812202,-0.9760758158048018
11,0,11,318,175,85,0.9961150884628296,0.4774283881653922,0.14853327631812202,0.9018091776457408
13,0,13,303,251,61,0.18302661180496216,0.3182855921102615,0.9548567763307844,0.6471807039575316
15,0,15,274,276,-82,0.24607282876968384,0.010609519737008716,1.2200947697560023,-0.8699806184347146
19,0,19,267,280,-131,0.2732430398464203,-0.0636571184220523,1.262532848704037,-1.3898470855481417
24,0,24,239,335,-46,0.9994365572929382,-0.36072367105829634,1.8460564342395165,-0.4880379079024009
23,0,23,300,341,46,0.998853325843811,0.2864570328992353,1.9097135526615687,0.4880379079024009
26,0,26,220,482,-90,0.9949809908866882,-0.562304546061462,3.4056558355797977,-0.9548567763307844
25,0,25,289,484,21,0.9957133531570435,0.16975231579213945,3.426874875053815,0.22279991447718303
26,0,26,220,482,-90,0.9949809908866882,-0.562304546061462,3.4056558355797977,-0.9548567763307844
28,0,28,209,608,87,0.9954914450645447,-0.6790092631685578,4.742455322442896,0.9230282171197582
32,0,32,223,657,-71,0.9898922443389893,-0.5304759868504357,5.262321789556323,-0.7532759013276188
27,0,27,264,583,339,0.9836465716362,-0.09548567763307844,4.4772173290176775,3.5966271908459544
31,0,31,278,633,243,0.9755276441574097,0.05304759868504358,5.007693315868114,2.5781132960931177
