,id,x_px,y_px,z_px,visibility,x,y,z
0,0,93,9,71,0.9998218417167664,0.5670731707317073,0.0661764705882353,0.15883668903803133
7,7,100,0,117,0.9999557733535767,0.6097560975609756,0.0,0.26174496644295303
8,8,83,2,80,0.9997746348381042,0.5060975609756098,0.014705882352941176,0.1789709172259508
11,11,122,22,173,0.9999979734420776,0.7439024390243902,0.16176470588235295,0.3870246085011186
12,12,55,23,92,0.9999759197235107,0.3353658536585366,0.16911764705882354,0.2058165548098434
13,13,134,69,217,0.9306727647781372,0.8170731707317073,0.5073529411764706,0.4854586129753915
14,14,41,66,85,0.9226349592208862,0.25,0.4852941176470588,0.19015659955257272
15,15,153,101,170,0.9781786799430847,0.9329268292682927,0.7426470588235294,0.38031319910514544
16,16,18,101,46,0.9149881601333618,0.10975609756097561,0.7426470588235294,0.1029082774049217
19,19,164,108,126,0.9781212210655212,1.0,0.7941176470588235,0.28187919463087246
20,20,0,109,0,0.8934226632118225,0.0,0.8014705882352942,0.0
23,23,104,95,294,0.9999926090240479,0.6341463414634146,0.6985294117647058,0.6577181208053692
24,24,57,94,242,0.9999886751174927,0.3475609756097561,0.6911764705882353,0.5413870246085011
25,25,152,135,154,0.9816009998321533,0.926829268292683,0.9926470588235294,0.34451901565995524
26,26,34,136,31,0.98946613073349,0.2073170731707317,1.0,0.06935123042505593
27,27,69,118,387,0.33391737937927246,0.42073170731707316,0.8676470588235294,0.8657718120805369
28,28,68,116,301,0.35333535075187683,0.4146341463414634,0.8529411764705882,0.6733780760626398
31,31,14,122,447,0.3958970606327057,0.08536585365853659,0.8970588235294118,1.0
32,32,78,116,395,0.4276193678379059,0.47560975609756095,0.8529411764705882,0.883668903803132
