,id,x_px,y_px,z_px,visibility,x,y,z
0,0,138,15,325,0.9999964237213135,0.5798319327731093,0.02377179080824089,0.36231884057971014
7,7,163,7,512,0.9999974966049194,0.6848739495798319,0.011093502377179081,0.5707915273132664
8,8,117,6,554,0.9999915361404419,0.49159663865546216,0.009508716323296355,0.6176142697881828
11,11,203,92,574,0.9999960660934448,0.8529411764705882,0.14580031695721077,0.6399108138238573
12,12,79,90,723,0.9999758005142212,0.3319327731092437,0.14263074484944532,0.8060200668896321
13,13,238,198,434,0.9981701374053955,1.0,0.31378763866877973,0.483835005574136
14,14,42,195,628,0.952199399471283,0.17647058823529413,0.3090332805071315,0.7001114827201784
15,15,199,166,98,0.9995774626731873,0.8361344537815126,0.2630744849445325,0.10925306577480491
16,16,16,181,264,0.9975391626358032,0.06722689075630252,0.2868462757527734,0.29431438127090304
19,19,177,146,0,0.9993396401405334,0.7436974789915967,0.23137876386687797,0.0
20,20,5,155,157,0.998141884803772,0.02100840336134454,0.24564183835182252,0.1750278706800446
23,23,146,289,607,0.9999816417694092,0.6134453781512605,0.45800316957210774,0.6767001114827201
24,24,72,284,731,0.9999825954437256,0.3025210084033613,0.4500792393026941,0.8149386845039019
25,25,141,431,586,0.998566210269928,0.592436974789916,0.6830427892234548,0.653288740245262
26,26,41,431,708,0.9974400997161865,0.1722689075630252,0.6830427892234548,0.7892976588628763
27,27,179,563,877,0.995739221572876,0.7521008403361344,0.8922345483359746,0.9777034559643255
28,28,52,588,829,0.9987844824790955,0.2184873949579832,0.9318541996830428,0.9241917502787068
31,31,140,622,733,0.9950165152549744,0.5882352941176471,0.9857369255150554,0.8171683389074693
32,32,2,631,654,0.9983042478561401,0.008403361344537815,1.0,0.7290969899665551
