,id,x_px,y_px,z_px,visibility,x,y,z
0,0,215,17,240,0.9997614026069641,0.5402010050251256,0.031192660550458717,0.31788079470198677
7,7,266,14,425,0.99953293800354,0.6683417085427136,0.025688073394495414,0.5629139072847682
8,8,180,13,480,0.9997068047523499,0.45226130653266333,0.023853211009174313,0.6357615894039735
11,11,328,138,402,0.9998840093612671,0.8241206030150754,0.25321100917431194,0.5324503311258278
12,12,123,138,572,0.9998472929000854,0.30904522613065327,0.25321100917431194,0.7576158940397351
13,13,317,312,407,0.9421988129615784,0.7964824120603015,0.5724770642201835,0.5390728476821192
14,14,121,296,517,0.8675312995910645,0.30402010050251255,0.5431192660550459,0.6847682119205298
15,15,222,437,354,0.73394376039505,0.5577889447236181,0.8018348623853211,0.4688741721854305
16,16,157,426,332,0.8780520558357239,0.3944723618090452,0.781651376146789,0.43973509933774835
19,19,172,470,276,0.7554250359535217,0.4321608040201005,0.8623853211009175,0.3655629139072848
20,20,163,464,241,0.8718703389167786,0.40954773869346733,0.8513761467889909,0.31920529801324504
23,23,304,400,664,0.9998916387557983,0.7638190954773869,0.7339449541284404,0.8794701986754967
24,24,172,394,755,0.9999288320541382,0.4321608040201005,0.7229357798165138,1.0
25,25,398,387,0,0.9739833474159241,1.0,0.710091743119266,0.0
26,26,0,345,205,0.8824313879013062,0.0,0.6330275229357798,0.271523178807947
27,27,137,481,359,0.6188790798187256,0.3442211055276382,0.8825688073394495,0.47549668874172185
28,28,199,508,417,0.6343491673469543,0.5,0.9321100917431193,0.552317880794702
31,31,10,483,289,0.67491215467453,0.02512562814070352,0.8862385321100917,0.3827814569536424
32,32,256,545,313,0.6354977488517761,0.6432160804020101,1.0,0.41456953642384103
