,id,x_px,y_px,z_px,visibility,x,y,z
0,0,95,18,119,0.9998469352722168,0.40772532188841204,0.022085889570552148,0.17296511627906977
7,7,130,6,346,0.9997958540916443,0.5579399141630901,0.007361963190184049,0.502906976744186
8,8,72,18,384,0.9995879530906677,0.3090128755364807,0.022085889570552148,0.5581395348837209
11,11,200,116,460,0.9999727010726929,0.8583690987124464,0.1423312883435583,0.6686046511627907
12,12,34,116,537,0.9999473094940186,0.1459227467811159,0.1423312883435583,0.7805232558139535
13,13,233,246,415,0.9835047721862793,1.0,0.301840490797546,0.6031976744186046
14,14,0,246,499,0.9587476849555969,0.0,0.301840490797546,0.7252906976744186
15,15,174,289,116,0.9890708923339844,0.7467811158798283,0.35460122699386504,0.1686046511627907
16,16,64,302,158,0.9905300736427307,0.27467811158798283,0.37055214723926383,0.22965116279069767
19,19,141,298,0,0.9875702261924744,0.6051502145922747,0.3656441717791411,0.0
20,20,92,308,37,0.990725576877594,0.3948497854077253,0.37791411042944784,0.05377906976744186
23,23,163,371,449,0.9999237060546875,0.6995708154506438,0.45521472392638035,0.6526162790697675
24,24,60,371,513,0.9999343156814575,0.2575107296137339,0.45521472392638035,0.7456395348837209
25,25,154,573,403,0.9703177809715271,0.6609442060085837,0.7030674846625767,0.5857558139534884
26,26,45,581,438,0.9699562191963196,0.19313304721030042,0.7128834355828221,0.6366279069767442
27,27,129,757,674,0.9697063565254211,0.5536480686695279,0.9288343558282208,0.9796511627906976
28,28,79,768,652,0.9785332083702087,0.33905579399141633,0.9423312883435583,0.9476744186046512
31,31,132,814,451,0.9620672464370728,0.5665236051502146,0.9987730061349693,0.6555232558139535
32,32,26,815,434,0.9716230034828186,0.11158798283261803,1.0,0.6308139534883721
