,id,x_px,y_px,z_px,visibility,x,y,z
0,0,74,17,432,0.9999982118606567,0.4484848484848485,0.025796661608497723,0.7565674255691769
7,7,55,1,362,0.9999953508377075,0.3333333333333333,0.0015174506828528073,0.6339754816112084
8,8,97,0,371,0.999997615814209,0.5878787878787879,0.0,0.649737302977233
11,11,19,0,348,0.9999994039535522,0.11515151515151516,0.0,0.6094570928196147
12,12,125,0,355,0.9999997615814209,0.7575757575757576,0.0,0.6217162872154116
13,13,1,50,176,0.9985769987106323,0.006060606060606061,0.07587253414264036,0.30823117338003503
14,14,165,22,166,0.9998452663421631,1.0,0.03338391502276176,0.29071803852889666
15,15,52,211,67,0.9437839984893799,0.3151515151515151,0.3201820940819423,0.11733800350262696
16,16,96,182,31,0.9604446291923523,0.5818181818181818,0.27617602427921095,0.0542907180385289
19,19,65,236,44,0.8888212442398071,0.3939393939393939,0.3581183611532625,0.07705779334500876
20,20,72,224,8,0.7751068472862244,0.43636363636363634,0.33990895295902884,0.014010507880910683
23,23,29,371,555,0.9999904632568359,0.17575757575757575,0.5629742033383915,0.9719789842381786
24,24,91,380,564,0.9999943971633911,0.5515151515151515,0.5766312594840668,0.9877408056042032
25,25,0,417,571,0.4291372299194336,0.0,0.6327769347496206,1.0
26,26,136,384,565,0.3207167983055115,0.8242424242424242,0.582701062215478,0.989492119089317
27,27,24,611,525,0.25651535391807556,0.14545454545454545,0.9271623672230652,0.9194395796847635
28,28,90,602,481,0.27048373222351074,0.5454545454545454,0.91350531107739,0.8423817863397548
31,31,24,659,546,0.7103582620620728,0.14545454545454545,1.0,0.9562171628721541
32,32,79,594,485,0.6796068549156189,0.47878787878787876,0.9013657056145675,0.8493870402802102
