,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,924,361,-302,0.9853739738464355,-0.09985504034049014,-0.3083243350864257,-1.0581130590465972
7,0,7,1070,373,-287,0.97995924949646,0.411683061052898,-0.2662801075746404,-1.0055577746568656
20,0,20,829,245,-817,0.7377030253410339,-0.4327051748087906,-0.7147518677003505,-2.862511156427384
16,0,16,835,277,-751,0.8352295756340027,-0.411683061052898,-0.602633927668923,-2.6312679051125647
14,0,14,777,417,-569,0.8299325704574585,-0.6148968273598604,-0.11211794003142753,-1.9935971211838208
12,0,12,812,424,-210,0.9784391522407532,-0.4922678304504865,-0.08759214064955276,-0.7357739814562432
11,0,11,1093,474,-309,0.965055525302887,0.4922678304504865,0.08759214064955276,-1.082638858428472
13,0,13,909,554,-726,0.7332267165184021,-0.15241032473022179,0.3678869907281216,-2.543675764463012
15,0,15,887,489,-1015,0.663802981376648,-0.22949140850182823,0.1401474250392844,-3.5562409103718418
19,0,19,902,465,-1079,0.5688832402229309,-0.17693612411209658,0.05605897001571376,-3.780476790434697
24,0,24,749,645,34,0.9953681230545044,-0.7130000248873595,0.6867223826924936,0.11912531128339175
23,0,23,881,665,-34,0.9908690452575684,-0.2505135222577209,0.7567960952121359,-0.11912531128339175
26,0,26,593,659,-881,0.8889607787132263,-1.2595749825405687,0.7357739814562432,-3.086747036490239
25,0,25,730,798,-365,0.7788918018341064,-0.7795700517810196,1.2227862834677565,-1.2788452534834702
26,0,26,593,659,-881,0.8889607787132263,-1.2595749825405687,0.7357739814562432,-3.086747036490239
28,0,28,460,855,-517,0.907740592956543,-1.7255651707961892,1.4224963641487367,-1.811405468632751
32,0,32,348,929,-836,0.8779981732368469,-2.1179779609061855,1.681769100471413,-2.929081183321044
27,0,27,568,896,191,0.8186959624290466,-1.3471671231901214,1.5661474748140034,0.6692039545625831
31,0,31,502,957,-14,0.7871119379997253,-1.5784103745049407,1.7798722979989121,-0.049051598763749545
