,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,222,267,257,0.9999955892562866,-0.1820778830505169,-0.5346731486404067,1.4855243156819948
7,0,7,289,268,279,0.9999818801879883,0.20519888407280473,-0.5288928983848348,1.6126898213045782
20,0,20,232,282,650,0.14328448474407196,-0.12427538049479724,-0.44796939480682724,3.757162666121777
16,0,16,203,273,566,0.50333571434021,-0.2919026379063842,-0.4999916471069749,3.271621644653732
14,0,14,73,253,286,0.9919742941856384,-1.0433351711307395,-0.6155966522184142,1.6531515730935817
12,0,12,167,359,279,0.9992710947990417,-0.4999916471069749,-0.002890125127785982,1.6126898213045782
11,0,11,340,360,266,0.9941418766975403,0.4999916471069749,0.002890125127785982,1.5375465679821425
13,0,13,437,269,269,0.9804586172103882,1.0606759218974555,-0.5231126481292627,1.5548873187488583
15,0,15,305,278,516,0.6258041262626648,0.29768288816195615,-0.4710903958291151,2.9826091318751335
19,0,19,277,284,607,0.26870661973953247,0.13583588100594116,-0.4364088942956833,3.5086119051321822
24,0,24,233,590,4,0.9969072937965393,-0.11849513023922527,1.3323476839093378,0.023121001022287858
23,0,23,336,553,-4,0.9658248424530029,0.47687064608468704,1.1184784244531751,-0.023121001022287858
26,0,26,154,606,-513,0.9986826777458191,-0.5751349004294105,1.4248316879984892,-2.9652683811084177
25,0,25,465,437,-303,0.9859806299209595,1.2225229290534705,0.44796939480682724,-1.7514158274383052
26,0,26,154,606,-513,0.9986826777458191,-0.5751349004294105,1.4248316879984892,-2.9652683811084177
28,0,28,329,829,-547,0.9802901148796082,0.4364088942956833,2.7138274949910373,-3.1617968897978646
32,0,32,365,918,-635,0.9414027333259583,0.644497903496274,3.228269767736942,-3.6704589122881974
27,0,27,267,630,-325,0.8775898218154907,0.07803337845022151,1.5635576941322165,-1.8785813330608885
31,0,31,193,679,-359,0.826593816280365,-0.3497051404621038,1.8467899566552426,-2.075109841750335
