,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,207,132,17,0.9999598264694214,-0.19465305774585945,-0.6993091333832728,0.24511866530960078
7,0,7,237,131,-1,0.999967098236084,0.23790929280049486,-0.7137278784014847,-0.01441874501821181
20,0,20,192,162,-225,0.9136937856674194,-0.4109342330190366,-0.2667467828369185,-3.2442176290976574
16,0,16,183,181,-199,0.970943808555603,-0.5407029381829429,0.007209372509105905,-2.8693302586241503
14,0,14,148,227,-1,0.9643000364303589,-1.0453590138203563,0.6704716433468492,-0.01441874501821181
12,0,12,186,177,105,0.9997466206550598,-0.49744670312830747,-0.050465607563741334,1.51396822691224
11,0,11,255,184,11,0.999948263168335,0.49744670312830747,0.050465607563741334,0.15860619520032992
13,0,13,277,238,-113,0.9980179071426392,0.8146590935289673,0.8290778385471791,-1.6293181870579345
15,0,15,246,190,-258,0.992362380027771,0.36767799796440115,0.1369780776730122,-3.720036214698647
19,0,19,239,172,-276,0.973186731338501,0.2667467828369185,-0.12255933265480039,-3.9795736250264597
24,0,24,193,310,66,0.9990352392196655,-0.3965154880008248,1.8672274798584294,0.9516371712019794
23,0,23,228,313,-66,0.9996658563613892,0.10814058763658858,1.910483714913065,-0.9516371712019794
26,0,26,206,413,98,0.7445521950721741,-0.20907180276407125,3.352358216734246,1.4130370117847575
25,0,25,216,416,-109,0.9932273030281067,-0.06488435258195314,3.3956144517888815,-1.5716432069850874
26,0,26,206,413,98,0.7445521950721741,-0.20907180276407125,3.352358216734246,1.4130370117847575
28,0,28,220,499,237,0.8617128133773804,-0.007209372509105905,4.592370288300462,3.417242569316199
32,0,32,191,524,152,0.906670331954956,-0.4253529780372484,4.952838913755757,2.1916492427681953
27,0,27,225,513,-68,0.9837127923965454,0.06488435258195314,4.794232718555427,-0.9804746612384031
31,0,31,197,542,-192,0.9750197529792786,-0.33884050792797754,5.21237632408357,-2.7683990434966677
