,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,480,179,-246,0.9999988079071045,0.044005391381290865,-0.9241132190071082,-1.6654348122765466
7,0,7,561,200,-71,0.9999945163726807,0.5923802685943002,-0.7819419545444761,-0.4806742750879464
20,0,20,454,441,-1109,0.9810753464698792,-0.1320161741438726,0.849642556669539,-7.507996775669472
16,0,16,411,461,-1023,0.987263023853302,-0.42312876328164295,0.9850437609196648,-6.925771597393932
14,0,14,320,486,-587,0.9850517511367798,-1.039204242619715,1.154295266232322,-3.9740253447411904
12,0,12,402,297,-238,0.999991774559021,-0.48405930519419954,-0.1252461139313663,-1.6112743305764963
11,0,11,545,334,208,0.9999629259109497,0.48405930519419954,0.1252461139313663,1.4081725242013077
13,0,13,568,521,190,0.6971388459205627,0.6397706900818442,1.391247373670042,1.2863114403761946
15,0,15,632,490,-193,0.9817855954170227,1.0730545436822465,1.181375507082347,-1.3066216210137134
19,0,19,647,461,-287,0.9746628403663635,1.1746054468698408,0.9850437609196648,-1.9430072809893044
24,0,24,434,760,-186,0.9996386766433716,-0.2674173783939983,3.0092917644590447,-1.2592311995261694
23,0,23,536,752,185,0.9987838864326477,0.42312876328164295,2.955131282758994,1.252461139313663
26,0,26,382,1048,-230,0.990913987159729,-0.6194605094443253,4.959069105660856,-1.557113848876446
25,0,25,524,1028,476,0.8392817974090576,0.3418880407315675,4.8236679014107295,3.2225486611529925
26,0,26,382,1048,-230,0.990913987159729,-0.6194605094443253,4.959069105660856,-1.557113848876446
28,0,28,344,1339,-256,0.9779711365699768,-0.8767227975195642,6.929156627500185,-1.7331354144016096
32,0,32,450,1451,-526,0.9571616649627686,-0.15909641499389776,7.687403371300889,-3.561051671778307
27,0,27,517,1278,726,0.9091302752494812,0.2944976192440235,6.516182954537301,4.915063714279564
31,0,31,665,1340,612,0.9299067854881287,1.296466530694954,6.9359266877126915,4.143276850053848
