,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,522,275,-318,0.9959273934364319,0.3846437568349851,-1.437352986067576,-4.2918145499482545
7,0,7,545,273,61,0.9887657761573792,0.6950580167369029,-1.464345530406873,0.8232726023485646
20,0,20,612,224,-230,0.9494680166244507,1.599308252103359,-2.1256628667196544,-3.104142599019178
16,0,16,642,257,-199,0.9610210061073303,2.004196417192817,-1.6802858851212508,-2.6857581617600714
14,0,14,686,436,-452,0.9642388224601746,2.5980323926573554,0.7355468332458487,-6.100315020681167
12,0,12,480,416,-429,0.9980731010437012,-0.1821996742902561,0.4656213898528767,-5.78990076077925
11,0,11,507,347,254,0.9946133494377136,0.1821996742902561,-0.4656213898528767,3.4280531310907443
13,0,13,634,265,467,0.17986497282981873,1.8962262398356282,-1.572315707764062,6.302759103225896
15,0,15,630,198,509,0.2403741478919983,1.842241151157034,-2.476565943130518,6.869602534351137
19,0,19,613,173,526,0.2212793529033661,1.6128045242730078,-2.813972747371733,7.099039161235163
24,0,24,608,751,-210,0.9982288479804993,1.5453231634247646,4.986872566685157,-2.834217155626206
23,0,23,660,734,210,0.9983161687850952,2.247129316246492,4.757435939801131,2.834217155626206
26,0,26,626,1028,-216,0.9118382930755615,1.7882560624784396,8.72533995767782,-2.9151947886440976
25,0,25,671,1007,307,0.6087524890899658,2.3955883101126267,8.4419182421152,4.1433555560821205
26,0,26,626,1028,-216,0.9118382930755615,1.7882560624784396,8.72533995767782,-2.9151947886440976
28,0,28,486,1276,-177,0.9497950673103333,-0.1012220412723645,12.072415455750672,-2.388840174027802
32,0,32,562,1391,-305,0.9513000845909119,0.9244946436209291,13.624486755260262,-4.116363011742823
27,0,27,563,1257,498,0.7128336429595947,0.9379909157905777,11.81598628452735,6.721143540485003
31,0,31,645,1356,433,0.7961789965629578,2.044685233701763,13.152117229322561,5.843885849457844
