,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,523,300,-381,0.9958739876747131,0.1039757755402729,-0.6731990890912585,-1.3428735756218297
7,0,7,595,341,-482,0.9936323761940002,0.35774715990975253,-0.5286903841030826,-1.6988584342512385
20,0,20,307,323,-1139,0.9379938244819641,-0.6573383775681659,-0.5921332301954525,-4.01452231662274
16,0,16,251,385,-1115,0.9771356582641602,-0.8547161209666502,-0.373607871432845,-3.929931855166247
14,0,14,210,576,-592,0.9634264707565308,-0.999224825954826,0.29959121765841346,-2.0865647159268326
12,0,12,369,423,-258,0.9988510608673096,-0.4388130188055585,-0.23967297412673075,-0.909347460657302
11,0,11,618,559,-388,0.993131697177887,0.4388130188055585,0.23967297412673075,-1.3675457935466402
13,0,13,458,745,-696,0.8870428204536438,-0.1251233909043962,0.8952490504145532,-2.453123382238303
15,0,15,432,561,-1043,0.9777507781982422,-0.21676305748226385,0.2467221792481052,-3.676160470796767
19,0,19,461,488,-1053,0.9596952795982361,-0.11454958322233455,-0.010573807682061651,-3.7114064964036397
24,0,24,276,827,-30,0.9995266199111938,-0.7666010569494697,1.184266460390905,-0.1057380768206165
23,0,23,445,859,30,0.9996222257614136,-0.17094322419333002,1.2970537423328958,0.1057380768206165
26,0,26,254,949,-862,0.9617889523506165,-0.8441423132845884,1.6142679727947453,-3.038207407312381
25,0,25,528,804,-877,0.9856128096580505,0.12159878834370899,1.103200601495099,-3.091076445722689
26,0,26,254,949,-862,0.9617889523506165,-0.8441423132845884,1.6142679727947453,-3.038207407312381
28,0,28,268,1015,169,0.6961718797683716,-0.7947978774349674,1.8468917418001016,0.5956578327561397
32,0,32,279,1134,115,0.6960025429725647,-0.756027249267408,2.2663194465218806,0.40532929447902993
27,0,27,480,1085,-259,0.9406871795654297,-0.04758213456927743,2.093613921048207,-0.9128720632179892
31,0,31,520,1176,-435,0.9271413683891296,0.09340196785821125,2.4143527540707437,-1.5332021138989393
