,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,430,320,517,0.999994158744812,-0.44623251426820465,-0.33028233339536406,1.8165528336745023
7,0,7,538,265,302,0.9999964237213135,-0.06675919504799913,-0.5235326348500984,1.061119837078723
20,0,20,293,358,-367,0.9362620115280151,-0.9276014469827246,-0.19676394329936583,-1.2895065569797726
16,0,16,328,438,-328,0.9719163179397583,-0.8046239824206209,0.08432740427115679,-1.1524745250391426
14,0,14,358,626,312,0.7979379296302795,-0.699214727081675,0.7448920710618849,1.0962562555250381
12,0,12,422,459,688,0.9997928738594055,-0.4743416490252569,0.15811388300841897,2.4173855891064946
11,0,11,692,369,267,0.9999765157699585,0.4743416490252569,-0.15811388300841897,0.9381423725166192
13,0,13,865,482,-243,0.9839445948600769,1.082201688146512,0.2389276454349442,-0.8538149682454624
15,0,15,664,352,-668,0.9915556311607361,0.375959677375574,-0.217845794367155,-2.3471127522138637
19,0,19,637,286,-671,0.9731500744819641,0.2810913475705226,-0.4497461561128362,-2.3576536777477584
24,0,24,527,764,240,0.9998109936714172,-0.10540925533894598,1.2297746456210363,0.8432740427115678
23,0,23,677,748,-240,0.9998568296432495,0.4216370213557839,1.1735563761069319,-0.8432740427115678
26,0,26,251,613,-151,0.9323360919952393,-1.0751744044572489,0.699214727081675,-0.5305599185393615
25,0,25,418,534,-683,0.9918569326400757,-0.48839621640378306,0.4216370213557839,-2.399817379883337
26,0,26,251,613,-151,0.9323360919952393,-1.0751744044572489,0.699214727081675,-0.5305599185393615
28,0,28,300,970,-620,0.9104146361351013,-0.9030059540703039,1.9535848656151322,-2.17845794367155
32,0,32,189,1095,-876,0.9403599500656128,-1.293020198824404,2.392790096194074,-3.0779502558972225
27,0,27,236,891,-1076,0.9923694133758545,-1.127879032126722,1.676007159889241,-3.780678624823529
31,0,31,80,956,-1347,0.991500973701477,-1.676007159889241,1.9043938797902906,-4.732875564718674
