,id,x_px,y_px,z_px,visibility,x,y,z
8,8,57,22,701,0.9999547004699707,0.24152542372881355,0.026159334126040427,0.36358921161825725
7,7,117,7,569,0.9999908208847046,0.4957627118644068,0.008323424494649227,0.29512448132780084
20,20,22,323,253,0.5401005744934082,0.09322033898305085,0.38406658739595717,0.1312240663900415
16,16,6,305,489,0.5748814344406128,0.025423728813559324,0.3626634958382878,0.25363070539419086
14,14,0,251,1081,0.7300329208374023,0.0,0.2984542211652794,0.5606846473029046
12,12,24,136,1033,0.9995678067207336,0.1016949152542373,0.16171224732461356,0.5357883817427386
11,11,192,119,756,0.9999938011169434,0.8135593220338984,0.14149821640903687,0.3921161825726141
13,13,236,236,743,0.9878244400024414,1.0,0.2806183115338882,0.3853734439834025
15,15,209,300,230,0.9482536911964417,0.885593220338983,0.356718192627824,0.11929460580912864
19,19,189,311,0,0.9255388975143433,0.8008474576271186,0.3697978596908442,0.0
24,24,52,376,1117,0.9995836615562439,0.22033898305084745,0.4470868014268728,0.5793568464730291
23,23,144,378,853,0.9998847246170044,0.6101694915254238,0.44946492271105826,0.44242738589211617
26,26,22,599,804,0.9876428842544556,0.09322033898305085,0.7122473246135553,0.4170124481327801
25,25,121,598,591,0.9874451160430908,0.5127118644067796,0.7110582639714625,0.3065352697095436
26,26,22,599,804,0.9876428842544556,0.09322033898305085,0.7122473246135553,0.4170124481327801
28,28,120,722,1839,0.9459006190299988,0.5084745762711864,0.8585017835909632,0.953838174273859
32,32,112,805,1615,0.9345464706420898,0.4745762711864407,0.9571938168846611,0.8376556016597511
27,27,111,767,1333,0.9870255589485168,0.4703389830508475,0.9120095124851367,0.6913900414937759
31,31,93,841,890,0.9746683835983276,0.3940677966101695,1.0,0.4616182572614108
