,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,300,146,-154,0.9997485280036926,-0.29410969653651253,-0.5036628553187777,-1.1323223316655733
7,0,7,342,140,-248,0.99996018409729,0.014705484826825627,-0.5477793097992546,-1.8234801185263776
20,0,20,193,444,-67,0.9134601950645447,-1.0808531347716834,1.6874543838782405,-0.4926337416986585
16,0,16,210,418,30,0.9394270181655884,-0.9558565137436656,1.4962830811295074,0.2205822724023844
14,0,14,249,324,170,0.863667905330658,-0.669099559620566,0.805125294268703,1.2499662102801783
12,0,12,272,214,47,0.9999485015869141,-0.4999864841120713,-0.0036763712067064067,0.3455788934304022
11,0,11,408,215,-185,0.9999964237213135,0.4999864841120713,0.0036763712067064067,-1.3602573464813703
13,0,13,443,328,-144,0.998134195804596,0.7573324685815197,0.8345362639223542,-1.0587949075314451
15,0,15,458,440,-245,0.9937556982040405,0.8676236047827119,1.6580434142245895,-1.8014218912861393
19,0,19,448,466,-340,0.9864816665649414,0.7940961806485838,1.8492147169733224,-2.4999324205603566
24,0,24,292,436,86,0.9995983242988586,-0.35293163584381504,1.6286324445709381,0.6323358475535019
23,0,23,370,440,-86,0.9998164772987366,0.2205822724023844,1.6580434142245895,-0.6323358475535019
26,0,26,284,600,119,0.979512095451355,-0.41175357515111755,2.8344822003706396,0.8749763471961247
25,0,25,384,608,-148,0.9936239719390869,0.3235206661901638,2.8933041396779418,-1.0882058771850964
26,0,26,284,600,119,0.979512095451355,-0.41175357515111755,2.8344822003706396,0.8749763471961247
28,0,28,283,751,312,0.9856451153755188,-0.4191063175645303,3.944746304795974,2.2940556329847976
32,0,32,214,795,162,0.982160210609436,-0.9264455440900145,4.268266970986138,1.1911442709728757
27,0,27,403,772,-50,0.994404673576355,0.4632227720450072,4.099153895477643,-0.36763712067064064
31,0,31,376,832,-266,0.9881800413131714,0.2646987268828613,4.540318440282412,-1.9558294819678084
